tag_id,taggable_id,taggable_type
4,459,App\Politician
1,460,App\Politician
29,460,App\Politician
4,460,App\Politician
1,461,App\Politician
49,461,App\Politician
24,461,App\Politician
6,462,App\Politician
40,462,App\Politician
4,462,App\Politician
6,463,App\Politician
39,463,App\Politician
24,463,App\Politician
1,464,App\Politician
3,464,App\Politician
24,464,App\Politician
1,465,App\Politician
9,465,App\Politician
24,465,App\Politician
1,466,App\Politician
23,466,App\Politician
24,466,App\Politician
1,467,App\Politician
9,467,App\Politician
24,467,App\Politician
6,468,App\Politician
9,468,App\Politician
24,468,App\Politician
1,469,App\Politician
62,469,App\Politician
4,469,App\Politician
6,470,App\Politician
38,470,App\Politician
24,470,App\Politician
1,471,App\Politician
50,471,App\Politician
24,471,App\Politician
1,472,App\Politician
12,472,App\Politician
24,472,App\Politician
6,473,App\Politician
50,473,App\Politician
24,473,App\Politician
1,474,App\Politician
40,474,App\Politician
24,474,App\Politician
6,475,App\Politician
12,475,App\Politician
24,475,App\Politician
6,476,App\Politician
46,476,App\Politician
24,476,App\Politician
6,477,App\Politician
59,477,App\Politician
4,477,App\Politician
6,478,App\Politician
12,478,App\Politician
24,478,App\Politician
6,479,App\Politician
16,479,App\Politician
4,479,App\Politician
1,480,App\Politician
3,480,App\Politician
24,480,App\Politician
6,481,App\Politician
12,481,App\Politician
24,481,App\Politician
6,482,App\Politician
48,482,App\Politician
24,482,App\Politician
1,483,App\Politician
49,483,App\Politician
24,483,App\Politician
6,484,App\Politician
23,484,App\Politician
24,484,App\Politician
1,485,App\Politician
22,485,App\Politician
24,485,App\Politician
1,486,App\Politician
12,486,App\Politician
24,486,App\Politician
1,487,App\Politician
55,487,App\Politician
4,487,App\Politician
1,488,App\Politician
26,488,App\Politician
24,488,App\Politician
1,489,App\Politician
55,489,App\Politician
4,489,App\Politician
1,490,App\Politician
35,490,App\Politician
24,490,App\Politician
1,491,App\Politician
35,491,App\Politician
24,491,App\Politician
1,492,App\Politician
16,492,App\Politician
24,492,App\Politician
6,493,App\Politician
3,493,App\Politician
24,493,App\Politician
6,494,App\Politician
40,494,App\Politician
24,494,App\Politician
6,495,App\Politician
35,495,App\Politician
24,495,App\Politician
1,496,App\Politician
16,496,App\Politician
4,496,App\Politician
1,497,App\Politician
12,497,App\Politician
24,497,App\Politician
6,498,App\Politician
58,498,App\Politician
4,498,App\Politician
6,499,App\Politician
50,499,App\Politician
4,499,App\Politician
6,500,App\Politician
10,500,App\Politician
24,500,App\Politician
6,501,App\Politician
45,501,App\Politician
24,501,App\Politician
6,502,App\Politician
52,502,App\Politician
24,502,App\Politician
6,503,App\Politician
3,503,App\Politician
24,503,App\Politician
1,504,App\Politician
16,504,App\Politician
24,504,App\Politician
1,505,App\Politician
10,505,App\Politician
24,505,App\Politician
1,506,App\Politician
52,506,App\Politician
4,506,App\Politician
1,507,App\Politician
58,507,App\Politician
24,507,App\Politician
1,508,App\Politician
38,508,App\Politician
24,508,App\Politician
1,509,App\Politician
10,509,App\Politician
24,509,App\Politician
1,510,App\Politician
19,510,App\Politician
24,510,App\Politician
1,511,App\Politician
12,511,App\Politician
24,511,App\Politician
1,512,App\Politician
43,512,App\Politician
4,512,App\Politician
1,513,App\Politician
55,513,App\Politician
4,513,App\Politician
1,514,App\Politician
55,514,App\Politician
24,514,App\Politician
6,515,App\Politician
22,515,App\Politician
24,515,App\Politician
6,516,App\Politician
50,516,App\Politician
24,516,App\Politician
1,517,App\Politician
55,517,App\Politician
24,517,App\Politician
1,518,App\Politician
35,518,App\Politician
24,518,App\Politician
1,519,App\Politician
49,519,App\Politician
24,519,App\Politician
1,520,App\Politician
36,520,App\Politician
24,520,App\Politician
21,521,App\Politician
32,521,App\Politician
4,521,App\Politician
1,522,App\Politician
25,522,App\Politician
4,522,App\Politician
1,523,App\Politician
50,523,App\Politician
24,523,App\Politician
6,524,App\Politician
3,524,App\Politician
24,524,App\Politician
6,525,App\Politician
39,525,App\Politician
24,525,App\Politician
6,526,App\Politician
60,526,App\Politician
24,526,App\Politician
1,527,App\Politician
39,527,App\Politician
24,527,App\Politician
1,528,App\Politician
37,528,App\Politician
24,528,App\Politician
1,529,App\Politician
50,529,App\Politician
24,529,App\Politician
6,530,App\Politician
34,530,App\Politician
24,530,App\Politician
6,531,App\Politician
23,531,App\Politician
4,531,App\Politician
1,532,App\Politician
20,532,App\Politician
4,532,App\Politician
1,533,App\Politician
9,533,App\Politician
24,533,App\Politician
1,534,App\Politician
39,534,App\Politician
24,534,App\Politician
6,535,App\Politician
45,535,App\Politician
24,535,App\Politician
1,536,App\Politician
17,536,App\Politician
4,536,App\Politician
1,537,App\Politician
8,537,App\Politician
4,537,App\Politician
1,538,App\Politician
35,538,App\Politician
4,538,App\Politician
1,539,App\Politician
35,539,App\Politician
24,539,App\Politician
6,540,App\Politician
39,540,App\Politician
24,540,App\Politician
1,541,App\Politician
40,541,App\Politician
24,541,App\Politician
6,542,App\Politician
13,542,App\Politician
24,542,App\Politician
21,543,App\Politician
57,543,App\Politician
4,543,App\Politician
6,544,App\Politician
40,544,App\Politician
24,544,App\Politician
1,545,App\Politician
39,545,App\Politician
24,545,App\Politician
1,546,App\Politician
3,546,App\Politician
24,546,App\Politician
6,547,App\Politician
51,547,App\Politician
24,547,App\Politician
6,548,App\Politician
47,548,App\Politician
4,548,App\Politician
6,549,App\Politician
39,549,App\Politician
24,549,App\Politician
1,550,App\Politician
23,550,App\Politician
4,550,App\Politician
1,551,App\Politician
39,551,App\Politician
24,551,App\Politician
6,552,App\Politician
50,552,App\Politician
24,552,App\Politician
6,553,App\Politician
12,553,App\Politician
24,553,App\Politician
6,554,App\Politician
17,554,App\Politician
24,554,App\Politician
1,555,App\Politician
57,555,App\Politician
24,555,App\Politician
1,556,App\Politician
26,556,App\Politician
24,556,App\Politician
1,557,App\Politician
49,557,App\Politician
24,557,App\Politician
1,558,App\Politician
55,558,App\Politician
24,558,App\Politician
1,559,App\Politician
50,559,App\Politician
24,559,App\Politician
6,560,App\Politician
31,560,App\Politician
24,560,App\Politician
1,561,App\Politician
45,561,App\Politician
24,561,App\Politician
6,562,App\Politician
12,562,App\Politician
24,562,App\Politician
6,563,App\Politician
17,563,App\Politician
24,563,App\Politician
6,564,App\Politician
3,564,App\Politician
24,564,App\Politician
6,565,App\Politician
33,565,App\Politician
24,565,App\Politician
1,566,App\Politician
15,566,App\Politician
24,566,App\Politician
6,567,App\Politician
53,567,App\Politician
24,567,App\Politician
6,568,App\Politician
10,568,App\Politician
4,568,App\Politician
6,569,App\Politician
61,569,App\Politician
24,569,App\Politician
6,570,App\Politician
23,570,App\Politician
24,570,App\Politician
6,571,App\Politician
51,571,App\Politician
4,571,App\Politician
6,572,App\Politician
33,572,App\Politician
24,572,App\Politician
6,573,App\Politician
42,573,App\Politician
4,573,App\Politician
6,574,App\Politician
39,574,App\Politician
24,574,App\Politician
1,575,App\Politician
39,575,App\Politician
24,575,App\Politician
1,576,App\Politician
15,576,App\Politician
24,576,App\Politician
1,577,App\Politician
35,577,App\Politician
24,577,App\Politician
1,578,App\Politician
39,578,App\Politician
24,578,App\Politician
6,579,App\Politician
40,579,App\Politician
24,579,App\Politician
6,580,App\Politician
42,580,App\Politician
24,580,App\Politician
6,581,App\Politician
50,581,App\Politician
24,581,App\Politician
1,582,App\Politician
10,582,App\Politician
24,582,App\Politician
6,583,App\Politician
52,583,App\Politician
24,583,App\Politician
1,584,App\Politician
3,584,App\Politician
24,584,App\Politician
1,585,App\Politician
55,585,App\Politician
4,585,App\Politician
6,586,App\Politician
58,586,App\Politician
4,586,App\Politician
1,587,App\Politician
3,587,App\Politician
24,587,App\Politician
1,588,App\Politician
55,588,App\Politician
24,588,App\Politician
6,589,App\Politician
13,589,App\Politician
4,589,App\Politician
6,590,App\Politician
23,590,App\Politician
24,590,App\Politician
1,591,App\Politician
49,591,App\Politician
24,591,App\Politician
6,592,App\Politician
3,592,App\Politician
24,592,App\Politician
1,593,App\Politician
38,593,App\Politician
24,593,App\Politician
6,594,App\Politician
39,594,App\Politician
24,594,App\Politician
1,595,App\Politician
3,595,App\Politician
24,595,App\Politician
1,596,App\Politician
55,596,App\Politician
24,596,App\Politician
1,597,App\Politician
17,597,App\Politician
4,597,App\Politician
6,598,App\Politician
10,598,App\Politician
24,598,App\Politician
1,599,App\Politician
19,599,App\Politician
4,599,App\Politician
1,600,App\Politician
39,600,App\Politician
24,600,App\Politician
1,601,App\Politician
39,601,App\Politician
24,601,App\Politician
1,602,App\Politician
48,602,App\Politician
24,602,App\Politician
1,603,App\Politician
25,603,App\Politician
24,603,App\Politician
6,604,App\Politician
46,604,App\Politician
4,604,App\Politician
1,605,App\Politician
49,605,App\Politician
4,605,App\Politician
1,606,App\Politician
22,606,App\Politician
24,606,App\Politician
6,607,App\Politician
38,607,App\Politician
24,607,App\Politician
1,608,App\Politician
3,608,App\Politician
24,608,App\Politician
6,609,App\Politician
50,609,App\Politician
24,609,App\Politician
6,610,App\Politician
39,610,App\Politician
24,610,App\Politician
1,611,App\Politician
46,611,App\Politician
24,611,App\Politician
1,612,App\Politician
42,612,App\Politician
24,612,App\Politician
1,613,App\Politician
52,613,App\Politician
24,613,App\Politician
6,614,App\Politician
10,614,App\Politician
24,614,App\Politician
1,615,App\Politician
40,615,App\Politician
24,615,App\Politician
6,616,App\Politician
35,616,App\Politician
24,616,App\Politician
1,617,App\Politician
10,617,App\Politician
24,617,App\Politician
1,618,App\Politician
32,618,App\Politician
24,618,App\Politician
6,619,App\Politician
35,619,App\Politician
24,619,App\Politician
6,620,App\Politician
22,620,App\Politician
24,620,App\Politician
6,621,App\Politician
31,621,App\Politician
24,621,App\Politician
6,622,App\Politician
54,622,App\Politician
4,622,App\Politician
1,623,App\Politician
38,623,App\Politician
24,623,App\Politician
6,624,App\Politician
10,624,App\Politician
24,624,App\Politician
6,625,App\Politician
38,625,App\Politician
24,625,App\Politician
6,626,App\Politician
9,626,App\Politician
24,626,App\Politician
6,627,App\Politician
9,627,App\Politician
24,627,App\Politician
6,628,App\Politician
49,628,App\Politician
24,628,App\Politician
1,629,App\Politician
16,629,App\Politician
24,629,App\Politician
1,630,App\Politician
23,630,App\Politician
24,630,App\Politician
6,631,App\Politician
10,631,App\Politician
4,631,App\Politician
1,632,App\Politician
39,632,App\Politician
24,632,App\Politician
1,633,App\Politician
10,633,App\Politician
24,633,App\Politician
6,634,App\Politician
39,634,App\Politician
24,634,App\Politician
1,635,App\Politician
39,635,App\Politician
24,635,App\Politician
1,636,App\Politician
58,636,App\Politician
24,636,App\Politician
1,637,App\Politician
22,637,App\Politician
24,637,App\Politician
1,638,App\Politician
57,638,App\Politician
4,638,App\Politician
1,639,App\Politician
33,639,App\Politician
4,639,App\Politician
1,640,App\Politician
3,640,App\Politician
24,640,App\Politician
1,641,App\Politician
31,641,App\Politician
24,641,App\Politician
1,642,App\Politician
3,642,App\Politician
24,642,App\Politician
1,643,App\Politician
3,643,App\Politician
24,643,App\Politician
1,644,App\Politician
61,644,App\Politician
24,644,App\Politician
1,645,App\Politician
44,645,App\Politician
4,645,App\Politician
6,646,App\Politician
39,646,App\Politician
24,646,App\Politician
1,647,App\Politician
3,647,App\Politician
24,647,App\Politician
6,648,App\Politician
22,648,App\Politician
24,648,App\Politician
6,649,App\Politician
48,649,App\Politician
24,649,App\Politician
6,650,App\Politician
22,650,App\Politician
24,650,App\Politician
6,651,App\Politician
18,651,App\Politician
24,651,App\Politician
1,652,App\Politician
48,652,App\Politician
4,652,App\Politician
6,653,App\Politician
13,653,App\Politician
24,653,App\Politician
1,654,App\Politician
3,654,App\Politician
24,654,App\Politician
6,655,App\Politician
38,655,App\Politician
24,655,App\Politician
1,656,App\Politician
3,656,App\Politician
24,656,App\Politician
6,657,App\Politician
47,657,App\Politician
24,657,App\Politician
6,658,App\Politician
51,658,App\Politician
24,658,App\Politician
6,659,App\Politician
17,659,App\Politician
24,659,App\Politician
6,660,App\Politician
35,660,App\Politician
24,660,App\Politician
6,661,App\Politician
48,661,App\Politician
24,661,App\Politician
1,662,App\Politician
55,662,App\Politician
24,662,App\Politician
6,663,App\Politician
58,663,App\Politician
24,663,App\Politician
6,664,App\Politician
46,664,App\Politician
24,664,App\Politician
6,665,App\Politician
10,665,App\Politician
24,665,App\Politician
1,666,App\Politician
25,666,App\Politician
24,666,App\Politician
6,667,App\Politician
35,667,App\Politician
24,667,App\Politician
1,668,App\Politician
10,668,App\Politician
24,668,App\Politician
1,669,App\Politician
3,669,App\Politician
24,669,App\Politician
1,670,App\Politician
55,670,App\Politician
24,670,App\Politician
1,671,App\Politician
10,671,App\Politician
4,671,App\Politician
1,672,App\Politician
52,672,App\Politician
24,672,App\Politician
6,673,App\Politician
40,673,App\Politician
24,673,App\Politician
1,674,App\Politician
39,674,App\Politician
24,674,App\Politician
1,675,App\Politician
59,675,App\Politician
4,675,App\Politician
6,676,App\Politician
39,676,App\Politician
24,676,App\Politician
6,677,App\Politician
9,677,App\Politician
24,677,App\Politician
1,678,App\Politician
25,678,App\Politician
24,678,App\Politician
6,679,App\Politician
62,679,App\Politician
24,679,App\Politician
6,680,App\Politician
10,680,App\Politician
24,680,App\Politician
6,681,App\Politician
60,681,App\Politician
24,681,App\Politician
1,682,App\Politician
17,682,App\Politician
24,682,App\Politician
6,683,App\Politician
49,683,App\Politician
24,683,App\Politician
1,684,App\Politician
52,684,App\Politician
24,684,App\Politician
1,685,App\Politician
16,685,App\Politician
24,685,App\Politician
1,686,App\Politician
55,686,App\Politician
24,686,App\Politician
1,687,App\Politician
9,687,App\Politician
24,687,App\Politician
6,688,App\Politician
9,688,App\Politician
24,688,App\Politician
1,689,App\Politician
3,689,App\Politician
24,689,App\Politician
1,690,App\Politician
9,690,App\Politician
24,690,App\Politician
1,691,App\Politician
58,691,App\Politician
24,691,App\Politician
1,692,App\Politician
17,692,App\Politician
24,692,App\Politician
1,693,App\Politician
17,693,App\Politician
24,693,App\Politician
1,694,App\Politician
58,694,App\Politician
24,694,App\Politician
1,695,App\Politician
39,695,App\Politician
24,695,App\Politician
1,696,App\Politician
52,696,App\Politician
24,696,App\Politician
6,697,App\Politician
22,697,App\Politician
24,697,App\Politician
6,698,App\Politician
16,698,App\Politician
24,698,App\Politician
6,699,App\Politician
60,699,App\Politician
24,699,App\Politician
6,700,App\Politician
22,700,App\Politician
24,700,App\Politician
1,701,App\Politician
56,701,App\Politician
24,701,App\Politician
6,702,App\Politician
12,702,App\Politician
4,702,App\Politician
1,703,App\Politician
38,703,App\Politician
24,703,App\Politician
6,704,App\Politician
12,704,App\Politician
24,704,App\Politician
6,705,App\Politician
9,705,App\Politician
24,705,App\Politician
6,706,App\Politician
22,706,App\Politician
24,706,App\Politician
6,707,App\Politician
10,707,App\Politician
24,707,App\Politician
6,708,App\Politician
47,708,App\Politician
24,708,App\Politician
6,709,App\Politician
15,709,App\Politician
24,709,App\Politician
6,710,App\Politician
37,710,App\Politician
24,710,App\Politician
1,711,App\Politician
20,711,App\Politician
4,711,App\Politician
6,712,App\Politician
40,712,App\Politician
24,712,App\Politician
6,713,App\Politician
9,713,App\Politician
24,713,App\Politician
1,714,App\Politician
31,714,App\Politician
24,714,App\Politician
6,715,App\Politician
52,715,App\Politician
24,715,App\Politician
1,716,App\Politician
35,716,App\Politician
4,716,App\Politician
1,717,App\Politician
32,717,App\Politician
24,717,App\Politician
1,718,App\Politician
31,718,App\Politician
24,718,App\Politician
6,719,App\Politician
10,719,App\Politician
24,719,App\Politician
1,720,App\Politician
25,720,App\Politician
24,720,App\Politician
6,721,App\Politician
60,721,App\Politician
24,721,App\Politician
6,722,App\Politician
46,722,App\Politician
24,722,App\Politician
1,723,App\Politician
17,723,App\Politician
24,723,App\Politician
6,724,App\Politician
22,724,App\Politician
24,724,App\Politician
6,725,App\Politician
38,725,App\Politician
24,725,App\Politician
1,726,App\Politician
16,726,App\Politician
24,726,App\Politician
1,727,App\Politician
39,727,App\Politician
24,727,App\Politician
6,728,App\Politician
30,728,App\Politician
24,728,App\Politician
6,729,App\Politician
32,729,App\Politician
24,729,App\Politician
6,730,App\Politician
40,730,App\Politician
4,730,App\Politician
1,731,App\Politician
39,731,App\Politician
24,731,App\Politician
1,732,App\Politician
50,732,App\Politician
24,732,App\Politician
6,733,App\Politician
58,733,App\Politician
24,733,App\Politician
6,734,App\Politician
39,734,App\Politician
24,734,App\Politician
1,735,App\Politician
48,735,App\Politician
24,735,App\Politician
6,736,App\Politician
52,736,App\Politician
24,736,App\Politician
1,737,App\Politician
3,737,App\Politician
24,737,App\Politician
1,738,App\Politician
26,738,App\Politician
4,738,App\Politician
6,739,App\Politician
12,739,App\Politician
24,739,App\Politician
1,740,App\Politician
37,740,App\Politician
4,740,App\Politician
1,741,App\Politician
9,741,App\Politician
24,741,App\Politician
6,742,App\Politician
46,742,App\Politician
4,742,App\Politician
1,743,App\Politician
48,743,App\Politician
4,743,App\Politician
6,744,App\Politician
13,744,App\Politician
24,744,App\Politician
6,745,App\Politician
39,745,App\Politician
24,745,App\Politician
6,746,App\Politician
10,746,App\Politician
24,746,App\Politician
1,747,App\Politician
17,747,App\Politician
24,747,App\Politician
1,748,App\Politician
39,748,App\Politician
24,748,App\Politician
6,749,App\Politician
39,749,App\Politician
24,749,App\Politician
1,750,App\Politician
50,750,App\Politician
24,750,App\Politician
1,751,App\Politician
9,751,App\Politician
24,751,App\Politician
6,752,App\Politician
3,752,App\Politician
24,752,App\Politician
6,753,App\Politician
16,753,App\Politician
24,753,App\Politician
6,754,App\Politician
41,754,App\Politician
24,754,App\Politician
1,755,App\Politician
20,755,App\Politician
24,755,App\Politician
6,756,App\Politician
58,756,App\Politician
24,756,App\Politician
6,757,App\Politician
30,757,App\Politician
24,757,App\Politician
1,758,App\Politician
19,758,App\Politician
24,758,App\Politician
1,759,App\Politician
12,759,App\Politician
24,759,App\Politician
6,760,App\Politician
49,760,App\Politician
24,760,App\Politician
6,761,App\Politician
50,761,App\Politician
24,761,App\Politician
1,762,App\Politician
39,762,App\Politician
24,762,App\Politician
6,763,App\Politician
34,763,App\Politician
24,763,App\Politician
6,764,App\Politician
10,764,App\Politician
24,764,App\Politician
6,765,App\Politician
61,765,App\Politician
4,765,App\Politician
6,766,App\Politician
3,766,App\Politician
24,766,App\Politician
6,767,App\Politician
12,767,App\Politician
24,767,App\Politician
6,768,App\Politician
16,768,App\Politician
24,768,App\Politician
1,769,App\Politician
23,769,App\Politician
24,769,App\Politician
6,770,App\Politician
25,770,App\Politician
24,770,App\Politician
6,771,App\Politician
10,771,App\Politician
24,771,App\Politician
6,772,App\Politician
30,772,App\Politician
24,772,App\Politician
6,773,App\Politician
47,773,App\Politician
24,773,App\Politician
6,774,App\Politician
10,774,App\Politician
24,774,App\Politician
6,775,App\Politician
17,775,App\Politician
24,775,App\Politician
6,776,App\Politician
18,776,App\Politician
24,776,App\Politician
6,777,App\Politician
22,777,App\Politician
24,777,App\Politician
1,778,App\Politician
39,778,App\Politician
24,778,App\Politician
6,779,App\Politician
9,779,App\Politician
24,779,App\Politician
1,780,App\Politician
3,780,App\Politician
24,780,App\Politician
6,781,App\Politician
38,781,App\Politician
24,781,App\Politician
6,782,App\Politician
51,782,App\Politician
24,782,App\Politician
6,783,App\Politician
62,783,App\Politician
4,783,App\Politician
1,784,App\Politician
19,784,App\Politician
24,784,App\Politician
6,785,App\Politician
10,785,App\Politician
24,785,App\Politician
1,786,App\Politician
37,786,App\Politician
24,786,App\Politician
6,787,App\Politician
10,787,App\Politician
24,787,App\Politician
1,788,App\Politician
39,788,App\Politician
24,788,App\Politician
21,789,App\Politician
8,789,App\Politician
4,789,App\Politician
6,790,App\Politician
18,790,App\Politician
24,790,App\Politician
6,791,App\Politician
17,791,App\Politician
24,791,App\Politician
1,792,App\Politician
3,792,App\Politician
4,792,App\Politician
1,793,App\Politician
25,793,App\Politician
24,793,App\Politician
6,794,App\Politician
16,794,App\Politician
24,794,App\Politician
1,795,App\Politician
3,795,App\Politician
24,795,App\Politician
6,796,App\Politician
9,796,App\Politician
24,796,App\Politician
6,797,App\Politician
58,797,App\Politician
24,797,App\Politician
6,798,App\Politician
30,798,App\Politician
4,798,App\Politician
1,799,App\Politician
39,799,App\Politician
24,799,App\Politician
6,800,App\Politician
50,800,App\Politician
24,800,App\Politician
1,801,App\Politician
33,801,App\Politician
24,801,App\Politician
1,802,App\Politician
3,802,App\Politician
24,802,App\Politician
1,803,App\Politician
49,803,App\Politician
24,803,App\Politician
6,804,App\Politician
17,804,App\Politician
24,804,App\Politician
6,805,App\Politician
9,805,App\Politician
24,805,App\Politician
6,806,App\Politician
32,806,App\Politician
4,806,App\Politician
1,807,App\Politician
20,807,App\Politician
24,807,App\Politician
1,808,App\Politician
22,808,App\Politician
4,808,App\Politician
1,809,App\Politician
18,809,App\Politician
24,809,App\Politician
1,810,App\Politician
35,810,App\Politician
4,810,App\Politician
1,811,App\Politician
39,811,App\Politician
24,811,App\Politician
6,812,App\Politician
10,812,App\Politician
24,812,App\Politician
6,813,App\Politician
54,813,App\Politician
4,813,App\Politician
1,814,App\Politician
35,814,App\Politician
24,814,App\Politician
6,815,App\Politician
36,815,App\Politician
4,815,App\Politician
6,816,App\Politician
30,816,App\Politician
4,816,App\Politician
6,817,App\Politician
44,817,App\Politician
4,817,App\Politician
6,818,App\Politician
47,818,App\Politician
24,818,App\Politician
6,819,App\Politician
57,819,App\Politician
24,819,App\Politician
1,820,App\Politician
50,820,App\Politician
24,820,App\Politician
6,821,App\Politician
61,821,App\Politician
24,821,App\Politician
1,822,App\Politician
39,822,App\Politician
24,822,App\Politician
1,823,App\Politician
39,823,App\Politician
24,823,App\Politician
6,824,App\Politician
22,824,App\Politician
24,824,App\Politician
6,825,App\Politician
51,825,App\Politician
24,825,App\Politician
1,826,App\Politician
39,826,App\Politician
24,826,App\Politician
1,827,App\Politician
40,827,App\Politician
24,827,App\Politician
1,828,App\Politician
31,828,App\Politician
24,828,App\Politician
1,829,App\Politician
22,829,App\Politician
24,829,App\Politician
1,830,App\Politician
31,830,App\Politician
4,830,App\Politician
6,831,App\Politician
12,831,App\Politician
24,831,App\Politician
1,832,App\Politician
17,832,App\Politician
24,832,App\Politician
6,833,App\Politician
61,833,App\Politician
24,833,App\Politician
1,834,App\Politician
19,834,App\Politician
24,834,App\Politician
1,835,App\Politician
22,835,App\Politician
24,835,App\Politician
1,836,App\Politician
36,836,App\Politician
24,836,App\Politician
1,837,App\Politician
38,837,App\Politician
24,837,App\Politician
6,838,App\Politician
59,838,App\Politician
24,838,App\Politician
1,839,App\Politician
12,839,App\Politician
24,839,App\Politician
1,840,App\Politician
12,840,App\Politician
24,840,App\Politician
1,841,App\Politician
39,841,App\Politician
24,841,App\Politician
6,842,App\Politician
23,842,App\Politician
24,842,App\Politician
1,843,App\Politician
35,843,App\Politician
24,843,App\Politician
6,844,App\Politician
50,844,App\Politician
24,844,App\Politician
1,845,App\Politician
44,845,App\Politician
24,845,App\Politician
1,846,App\Politician
36,846,App\Politician
4,846,App\Politician
6,847,App\Politician
50,847,App\Politician
24,847,App\Politician
6,848,App\Politician
58,848,App\Politician
24,848,App\Politician
6,849,App\Politician
18,849,App\Politician
4,849,App\Politician
1,850,App\Politician
30,850,App\Politician
24,850,App\Politician
6,851,App\Politician
10,851,App\Politician
24,851,App\Politician
6,852,App\Politician
12,852,App\Politician
24,852,App\Politician
6,853,App\Politician
47,853,App\Politician
24,853,App\Politician
6,854,App\Politician
40,854,App\Politician
24,854,App\Politician
1,855,App\Politician
50,855,App\Politician
24,855,App\Politician
1,856,App\Politician
58,856,App\Politician
24,856,App\Politician
6,857,App\Politician
42,857,App\Politician
24,857,App\Politician
1,858,App\Politician
39,858,App\Politician
24,858,App\Politician
1,859,App\Politician
29,859,App\Politician
4,859,App\Politician
6,860,App\Politician
33,860,App\Politician
24,860,App\Politician
6,861,App\Politician
3,861,App\Politician
24,861,App\Politician
6,862,App\Politician
59,862,App\Politician
4,862,App\Politician
6,863,App\Politician
54,863,App\Politician
4,863,App\Politician
6,864,App\Politician
22,864,App\Politician
24,864,App\Politician
1,865,App\Politician
10,865,App\Politician
24,865,App\Politician
1,866,App\Politician
3,866,App\Politician
24,866,App\Politician
1,867,App\Politician
34,867,App\Politician
24,867,App\Politician
1,868,App\Politician
39,868,App\Politician
24,868,App\Politician
1,869,App\Politician
60,869,App\Politician
24,869,App\Politician
1,870,App\Politician
60,870,App\Politician
24,870,App\Politician
6,871,App\Politician
9,871,App\Politician
24,871,App\Politician
6,872,App\Politician
62,872,App\Politician
4,872,App\Politician
6,873,App\Politician
46,873,App\Politician
24,873,App\Politician
1,874,App\Politician
55,874,App\Politician
24,874,App\Politician
1,875,App\Politician
3,875,App\Politician
24,875,App\Politician
6,876,App\Politician
31,876,App\Politician
24,876,App\Politician
6,877,App\Politician
59,877,App\Politician
24,877,App\Politician
1,878,App\Politician
39,878,App\Politician
24,878,App\Politician
6,879,App\Politician
22,879,App\Politician
4,879,App\Politician
6,880,App\Politician
12,880,App\Politician
24,880,App\Politician
6,881,App\Politician
12,881,App\Politician
24,881,App\Politician
1,882,App\Politician
41,882,App\Politician
4,882,App\Politician
1,883,App\Politician
55,883,App\Politician
24,883,App\Politician
1,884,App\Politician
15,884,App\Politician
24,884,App\Politician
6,885,App\Politician
22,885,App\Politician
24,885,App\Politician
1,886,App\Politician
37,886,App\Politician
24,886,App\Politician
1,887,App\Politician
3,887,App\Politician
24,887,App\Politician
6,888,App\Politician
31,888,App\Politician
24,888,App\Politician
6,889,App\Politician
3,889,App\Politician
24,889,App\Politician
1,890,App\Politician
39,890,App\Politician
24,890,App\Politician
1,891,App\Politician
39,891,App\Politician
24,891,App\Politician
6,892,App\Politician
35,892,App\Politician
24,892,App\Politician
6,893,App\Politician
38,893,App\Politician
4,893,App\Politician
6,894,App\Politician
25,894,App\Politician
24,894,App\Politician
6,895,App\Politician
3,895,App\Politician
24,895,App\Politician
6,896,App\Politician
35,896,App\Politician
24,896,App\Politician
1,897,App\Politician
31,897,App\Politician
4,897,App\Politician
1,898,App\Politician
15,898,App\Politician
4,898,App\Politician
1,899,App\Politician
3,899,App\Politician
24,899,App\Politician
1,900,App\Politician
47,900,App\Politician
24,900,App\Politician
6,901,App\Politician
12,901,App\Politician
4,901,App\Politician
6,902,App\Politician
23,902,App\Politician
4,902,App\Politician
1,903,App\Politician
19,903,App\Politician
4,903,App\Politician
6,904,App\Politician
39,904,App\Politician
24,904,App\Politician
1,905,App\Politician
39,905,App\Politician
24,905,App\Politician
1,906,App\Politician
9,906,App\Politician
24,906,App\Politician
1,907,App\Politician
9,907,App\Politician
24,907,App\Politician
6,908,App\Politician
3,908,App\Politician
24,908,App\Politician
6,909,App\Politician
34,909,App\Politician
24,909,App\Politician
6,910,App\Politician
25,910,App\Politician
4,910,App\Politician
1,911,App\Politician
39,911,App\Politician
24,911,App\Politician
1,912,App\Politician
38,912,App\Politician
24,912,App\Politician
1,913,App\Politician
39,913,App\Politician
24,913,App\Politician
6,914,App\Politician
10,914,App\Politician
24,914,App\Politician
6,915,App\Politician
50,915,App\Politician
24,915,App\Politician
1,916,App\Politician
10,916,App\Politician
24,916,App\Politician
6,917,App\Politician
13,917,App\Politician
24,917,App\Politician
6,918,App\Politician
60,918,App\Politician
4,918,App\Politician
6,919,App\Politician
25,919,App\Politician
24,919,App\Politician
1,920,App\Politician
39,920,App\Politician
24,920,App\Politician
1,921,App\Politician
44,921,App\Politician
4,921,App\Politician
1,922,App\Politician
19,922,App\Politician
24,922,App\Politician
6,923,App\Politician
15,923,App\Politician
24,923,App\Politician
6,924,App\Politician
44,924,App\Politician
24,924,App\Politician
1,925,App\Politician
3,925,App\Politician
